,name,pca,adjusted_r2,r2,mae,mape,best_score,params,rae,job,size
1,dtr,27,7.766342160448904,0.6530080943359536,5072.683552631579,1.9491759362874461,0.5325767753456594,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 27}",0.33537544427417665,mConcatFit,160
2,lasso,21,4.625168217998079,0.8140939375385601,7169.148573740199,13.071760754395138,0.7529674233425142,"{'lasso__alpha': 0.01, 'pca__n_components': 21}",0.4739811508128435,mConcatFit,160
3,mlp,25,27.594466090368833,-0.36381877386506845,12926.407081255189,0.8651873607162777,-0.2476567372487758,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",0.8546165895753207,mConcatFit,160
4,elasticnet,35,4.843282200586009,0.8029086050981534,7094.41000748527,10.738890821401801,0.7692192318703599,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 35}",0.46903988459702395,mConcatFit,160
5,svr,20,5.176617120869988,0.7858145066220519,7310.911659549577,10.599993717736599,0.7618569234118744,"{'pca__n_components': 20, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.48335367669420537,mConcatFit,160
6,big,xD,,0.7278440504574382,3291.2280701754385,0.27072160275985574,,,0.2497513977221641,mConcatFit,160
0,knn,5,0.7806795123343951,0.7811025325157137,224.18515382444255,0.31445778943249225,0.7527533960320153,"{'knn__n_neighbors': 3, 'pca__n_components': 5}",0.2677650926807686,mDiffFit,65323
1,dtr,22,0.7682646360543437,0.7687116017560782,177.68388371436635,0.2556924614992848,0.7576790668299941,"{'dtr__criterion': 'mae', 'dtr__max_depth': 15, 'pca__n_components': 22}",0.2122243189569715,mDiffFit,65323
2,lasso,4,0.44746373899268477,0.4485294578947546,786.2562511121788,3.449361182577266,0.43382051038816505,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 4}",0.9390986617907445,mDiffFit,65323
3,mlp,38,0.8546918167998122,0.8549720837947413,219.0124207375441,0.41047022769574387,0.8115853290891719,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 38}",0.2615868184694848,mDiffFit,65323
4,elasticnet,31,0.514835840387319,0.5157716135699939,476.25642694098684,1.5322461305481532,0.4903696382127521,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 31}",0.568837160374717,mDiffFit,65323
5,svr,22,0.6006632053404708,0.6014334367268866,480.20990406554205,1.5130972830269351,0.5420327635368903,"{'pca__n_components': 22, 'svr__alpha': 0.07010000000000001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.5735591642657365,mDiffFit,65323
6,big,xD,,0.9999077634070466,210.17614738202974,0.15993725008042878,,,0.01503046824183271,mDiffFit,65323
0,knn,18,20.155644280998903,0.017659267641081944,9383.685416666665,1.4914007760555612,0.5929251842243163,"{'knn__n_neighbors': 12, 'pca__n_components': 18}",0.5323670949437068,mImgtbl,157
1,dtr,39,20.57572899935722,-0.0038835384285753616,9217.554484126984,0.5963795337066604,-10.739256285898632,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 39}",0.5229419450149428,mImgtbl,157
2,lasso,18,20.160517232212367,0.017409372707058113,9761.21393054989,5.009329854013048,-3.476829627288821,"{'lasso__alpha': 0.46, 'pca__n_components': 18}",0.5537855195040031,mImgtbl,157
3,mlp,26,20.886471618461446,-0.019819057356997183,9433.792419459358,1.0074020745735695,0.1025566543790512,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 26}",0.5352098287235183,mImgtbl,157
4,elasticnet,22,20.289582473379657,0.010790642390786753,9507.412640941748,2.2646684008723486,-1.3028955402282594,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 22}",0.5393865441289687,mImgtbl,157
5,svr,19,20.973879522429982,-0.024301513970768296,9426.175565226587,0.5265570356197283,-0.16269337297666808,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.5347776997272384,mImgtbl,157
6,big,xD,,-98.96084904499183,6439.140350877193,1.7920100856336816,,,2.500900386764647,mImgtbl,157
0,knn,10,1.6761221719708725,-1.028366515912618,50.54545454545455,0.10591901145796506,,"{'knn__n_neighbors': 1, 'pca__n_components': 10}",0.99804177545674,mJPEG,43
1,dtr,29,1.4700274118638923,-0.4100822355916769,61.345454545454544,0.13140418325111483,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 29}",1.211292428198216,mJPEG,43
2,lasso,19,1.3165509575507297,0.05034712734781088,42.70123675233922,0.08503182967242653,,"{'lasso__alpha': 0.01, 'pca__n_components': 19}",0.8431543157689488,mJPEG,43
3,mlp,12,20.986750500104716,-58.96025150031414,483.7246012912363,0.9598674272865153,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 12}",9.551350645598742,mJPEG,43
4,elasticnet,19,1.2872704051981092,0.13818878440567217,41.04918515463292,0.082952736903799,,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 19}",0.8105338452528871,mJPEG,43
5,svr,10,22.705737009550838,-64.11721102865252,503.99838659376326,0.9998134777558719,,"{'pca__n_components': 10, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'huber', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",9.951665270534336,mJPEG,43
6,big,xD,,0.23528813454004194,88.3125,0.06909767174812313,,,0.45208766597342975,mJPEG,43
0,knn,21,0.9781942775710137,0.9784915607670462,775.730721181147,0.04009081673463666,0.9733746582305605,"{'knn__n_neighbors': 3, 'pca__n_components': 21}",0.1259553696270141,mProject,11316
1,dtr,29,0.9571705743557202,0.9577544792724793,1083.056407112153,0.05573253967333131,0.9404988980054464,"{'dtr__criterion': 'mse', 'dtr__max_depth': 15, 'pca__n_components': 29}",0.17585583032860358,mProject,11316
2,lasso,32,0.9620447214209281,0.9625621757982843,1112.3859603954397,0.05727829291850186,0.9633018430204886,"{'lasso__alpha': 0.46, 'pca__n_components': 32}",0.1806180688527743,mProject,11316
3,mlp,25,0.9795905909585243,0.9798688378438887,747.0178718048933,0.04073693371586396,0.9720069795146217,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",0.12129326529430932,mProject,11316
4,elasticnet,25,0.9573744638675632,0.9579555891045426,1152.4903743795962,0.058246165659820874,0.9593802676401635,"{'elasticnet__alpha': 0.11, 'elasticnet__l1_ratio': 0.1, 'pca__n_components': 25}",0.18712982112598306,mProject,11316
