,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
45685,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,12233629696,4590477312,1088372736,15735734272,145399808,3359383552,397836288,3902619648,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,356.0
45858,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824090624,6358601728,10465488896,1085546496,15738544128,187326464,9056116736,538636288,9782079488,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,340.0
73710,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,12883042304,3941060608,1266921472,15557181440,90816512,2646052864,333758464,3070627840,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,543.0
27843,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4173193216,4084006912,870797312,7386402816,458752,3305725952,242597888,3548782592,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,462.0
28087,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6210134016,2047066112,783822848,7473377280,425984,1329074176,207736832,1537236992,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,556.0
14968,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22054014976,11305000960,3284582400,30074433536,2768896,6681980928,1880875008,8565624832,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,629.0
55050,soykb,446.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824102912,10378608640,6445494272,1071304704,15752798208,148398080,5256110080,367984640,5772492800,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,584.0
29223,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,10612813824,6211289088,1423052800,15401050112,339558400,4003262464,904679424,5247500288,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,606.0
10502,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,20381708288,12977307648,7231840256,26127175680,2768896,4475867136,1809620992,6288257024,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,548.0
18518,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824090624,10083446784,6740643840,1280200704,15543889920,336863232,4985032704,538468352,5860364288,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,373.0
12083,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4546203648,3710996480,833564672,7423635456,454656,2999025664,201203712,3200684032,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,861.0
53787,soykb,654.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,10658258944,6165843968,994799616,15829303296,81657856,5172015104,315252736,5568925696,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,488.0
73538,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,9266143232,7557959680,2114400256,14709702656,164876288,5264969728,386719744,5816565760,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,899.0
21436,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,7486738432,9337364480,1307799552,15516303360,318382080,7246524416,942051328,8506957824,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,681.0
37146,soykb,82.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,6997798912,8769339392,1393139712,14373998592,342192128,6591975424,897114112,7831281664,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,608.0
27786,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6202499072,2054701056,789544960,7467655168,425984,1330126848,208936960,1539489792,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,464.0
54935,soykb,446.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824102912,10244296704,6579806208,1201389568,15622713344,148533248,5256544256,374202368,5779279872,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,642.0
