,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
36233,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,9592307712,7231795200,1373249536,15450853376,293613568,5327560704,635453440,6256627712,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,520.0
54537,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,10784681984,6039425024,1341935616,15482171392,338829312,3832573952,991596544,5162999808,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,475.0
3961,montage2,1.0,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,5336576000,11487526912,1356845056,15467257856,332279808,9261969408,1008304128,10602553344,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,13466.0
4921,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8175M,2.5,8,8,1,33359015936,29416153088,3942862848,1305997312,32053018624,2768896,2344488960,872308736,3219566592,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,142.0
18943,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,4684865536,3572334592,901443584,7355756544,2768896,2567000064,487043072,3056812032,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,1004.0
36461,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,13167120384,3656982528,1208016896,15616086016,281137152,2077523968,502808576,2861469696,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,548.0
80457,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,11034476544,5789626368,1172066304,15652036608,301940736,4119728128,599031808,5020700672,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,654.0
6382,montage2,0.01,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,11358351360,5465751552,1360084992,15464017920,334147584,3373461504,817737728,4525346816,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,133.0
13438,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8175M,2.5,8,8,1,33359015936,27609821184,5749194752,1376260096,31982755840,2768896,3946602496,1028857856,4978229248,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,604.0
21068,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824090624,4751208448,12072882176,1337462784,15486627840,296484864,10069762048,778186752,11144433664,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,446.0
80228,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,10752655360,6071447552,1401753600,15422349312,279953408,4219105280,600260608,5099319296,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,796.0
35877,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,12261539840,4562563072,1197142016,15626960896,286531584,2969702400,497455104,3753689088,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,107.0
6393,montage2,0.01,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,13456134144,3367968768,1291603968,15532498944,323235840,1619693568,548986880,2491916288,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,288.0
40321,montage2,0.25,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,11733491712,5090611200,1154662400,15669440512,282804224,3522486272,539246592,4344537088,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,651.0
25186,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8175M,2.5,2,2,1,8257200128,5064065024,3193135104,1823821824,6433378304,2768896,1039982592,703729664,1746481152,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,8834.0
4899,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29451771904,3907244032,1316208640,32042807296,2768896,2288189440,871714816,3162673152,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,141.0
2166,montage2,1.0,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,10332729344,6491373568,1377964032,15446138880,330919936,4411052032,832188416,5574160384,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,9163.0
34793,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,5667778560,11156324352,1384816640,15439286272,340824064,8902918144,992813056,10236555264,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,7850.0
27930,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,12033323008,3733815296,1120223232,14646915072,247902208,2330648576,433401856,3011952640,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,720.0
40550,montage2,0.25,mViewer,17,3,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,11625365504,5198737408,1155874816,15668228096,282808320,3628081152,540086272,4450975744,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,1438.0
