workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824086528	13359927296	3464159232	1032962048	15791124480	111366144	2375917568	332505088	2819788800	0	0	0	23.520000000000003	3.92	110.0	81848584000	13641430666.666666	3827.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824840192	11717476352	5107363840	1204985856	15619854336	236474368	3557412864	524709888	4318597120	0	0	0	19.6	3.92	110.0	68210772000	13642154400.0	3887.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	13155942400	3668160512	1083092992	15741009920	111628288	2537521152	335163392	2984312832	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	2784.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	2	1	1	8257200128	3577368576	4679831552	1097121792	7160078336	2768896	3288301568	608645120	3899715584	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	4014.0
soykb	134.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	12325220352	4498886656	1074307072	15749799936	106491904	3348430848	373542912	3828465664	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2522.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	13193285632	3630817280	1063768064	15760334848	105832448	2533265408	326074368	2965172224	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	2727.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	6212497408	2044702720	779460608	7477739520	425984	1330135040	209022976	1539584000	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3661.0
soykb	134.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824102912	9420541952	7403560960	1959661568	14864441344	338505728	4674502656	881135616	5894144000	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	4644.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	15767138304	10371928064	5395210240	2497646592	13269491712	107905024	2804137984	356925440	3268968448	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	4030.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824090624	7155617792	9668472832	1217052672	15607037952	162439168	8165027840	526606336	8854073344	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2489.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	8021966848	8802140160	1107361792	15716745216	190025728	7337828352	572817408	8100671488	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2514.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	8103276544	8720830464	1075834880	15748272128	180211712	7325708288	540393472	8046313472	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2422.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	10849177600	5974925312	2152505344	14671597568	135823360	3669725184	406274048	4211822592	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	3145.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4189429760	4067770368	863043584	7394156544	458752	3302432768	239771648	3542663168	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3946.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	2	1	1	8257200128	4629123072	3628077056	1109561344	7147638784	2768896	2227924992	597286912	2827980800	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	4043.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	16667787264	16691228672	8585342976	24773672960	2768896	6683316224	1916198912	8602284032	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3442.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824086528	10171883520	6652203008	1097162752	15726923776	149549056	5422538752	380116992	5952204800	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	3778.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	10445602816	6378500096	1791856640	15032246272	332795904	3841216512	865714176	5039726592	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	3581.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	8	4	1	33359015936	21806231552	11552784384	5212803072	28146212864	2768896	4955115520	1883922432	6841806848	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3690.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	7217135616	9606971392	1347235840	15476871168	348450816	7411150848	970113024	8729714688	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2657.0
