workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12930715648	3893387264	1111736320	15712366592	138317824	2651926528	388595712	3178840064	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	39040.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10403172352	6420914176	1051533312	15772553216	138063872	5218660352	403120128	5759844352	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	48592.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7079489536	9744613376	1251315712	15572787200	180256768	8133799936	574951424	8889008128	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	33102.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10397429760	6426656768	1053224960	15770861568	139214848	5219815424	405221376	5764251648	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	40788.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7073853440	9750249472	1252569088	15571533824	180801536	8135823360	575602688	8892227584	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45443.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10400968704	6423117824	1050939392	15773147136	138817536	5219454976	404901888	5763174400	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46716.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12913418240	3910684672	1118027776	15706075136	141160448	2653315072	392941568	3187417088	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	34419.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10370195456	6453891072	1060786176	15763300352	142520320	5228027904	411459584	5782007808	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	52987.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12924014592	3900088320	1113247744	15710855168	139911168	2652696576	390922240	3183529984	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45682.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12914397184	3909705728	1115865088	15708237824	141590528	2653581312	393396224	3188568064	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	42674.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10510880768	6313205760	1027264512	15796822016	113385472	5197127680	359411712	5669924864	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	64333.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10474209280	6349877248	1038397440	15785689088	121393152	5203632128	373059584	5698084864	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	44864.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10524123136	6299963392	1026617344	15797469184	109449216	5193965568	354299904	5657714688	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41340.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7097167872	9726935040	1246371840	15577731072	177922048	8128004096	569475072	8875401216	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41027.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10556039168	6268047360	1017253888	15806832640	102113280	5188009984	343126016	5633249280	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	48005.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10540191744	6283894784	1018540032	15805546496	106774528	5191966720	349880320	5648621568	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	39055.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13057376256	3766726656	1080463360	15743639552	102215680	2634952704	341123072	3078291456	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45574.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13014650880	3809452032	1089097728	15735005184	115945472	2640896000	358563840	3115405312	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	39932.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13056286720	3767816192	1083953152	15740149760	101249024	2634375168	340160512	3075784704	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	42176.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13025595392	3798507520	1085726720	15738376192	112848896	2639753216	355151872	3107753984	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	44520.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7226155008	9597947904	1220067328	15604035584	159977472	8085479424	525090816	8770547712	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	32563.0
