,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
19136,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824090624,7186866176,9637224448,1209176064,15614914560,159285248,8155340800,512933888,8827559936,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,371.0
73812,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.8,4,2,1,16824102912,11365691392,5458411520,1661267968,15162834944,129228800,3663085568,395132928,4187447296,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,544.0
18601,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22790918144,10568097792,3031588864,30327427072,2768896,6220783616,1854623744,8078176256,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,652.0
37713,soykb,238.0,picard-wrapper,13,3,2,add_replace,AMD,EPYC 7B12,2.25,4,2,1,16824086528,13168099328,3655987200,1028390912,15795695616,126054400,2550439936,344182784,3020677120,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,634.0
28974,soykb,82.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824107008,9129897984,7694209024,1247023104,15577083904,327364608,5798883328,750657536,6876905472,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,384.0
12028,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,3183529984,5073670144,1060700160,7196499968,2768896,3730866176,565145600,4298780672,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,671.0
55210,soykb,446.0,picard-wrapper,13,3,2,add_replace,AMD,EPYC 7B12,2.25,4,2,1,16824086528,11942129664,4881956864,1685618688,15138467840,169902080,2999558144,418660352,3588120576,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,601.0
12272,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4557582336,3699617792,844603392,7412596736,454656,2970107904,204619776,3175182336,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,728.0
6883,soykb,82.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824102912,10455601152,6368501760,1337053184,15487049728,340197376,4181524480,916590592,5438312448,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,675.0
37893,soykb,238.0,picard-wrapper,13,3,2,add_replace,AMD,EPYC 7B12,2.25,4,2,1,16824086528,13164613632,3659472896,1030676480,15793410048,126328832,2550910976,344395776,3021635584,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,580.0
53672,soykb,654.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824102912,12858253312,3965849600,1148604416,15675498496,83992576,2818478080,332496896,3234967552,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,629.0
73424,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.8,4,2,1,16824102912,8544055296,8280047616,5610147840,11213955072,88903680,2645577728,331587584,3066068992,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,640.0
7743,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.8,4,2,1,16824102912,13167808512,3656294400,1080639488,15743463424,108314624,2535374848,330690560,2974380032,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,414.0
30330,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,15767138304,7659773952,8107364352,2322669568,13444468736,341975040,4946046976,965779456,6253801472,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,726.0
45803,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824090624,6375919616,10448171008,1085071360,15739019264,184451072,9050804224,528551936,9763807232,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,382.0
29055,soykb,82.0,picard-wrapper,13,3,2,add_replace,AMD,EPYC 7B12,2.25,4,2,1,16824102912,11011252224,5812850688,1382076416,15442026496,339464192,3676561408,875634688,4891660288,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,1380.0
53614,soykb,654.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824102912,13450117120,3373985792,1007034368,15817068544,87166976,2364366848,304553984,2756087808,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,544.0
18629,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,24280997888,9078018048,2093228032,31265787904,2768896,5674807296,1844789248,7522365440,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,579.0
46047,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824107008,8043278336,8780828672,1096507392,15727599616,188039168,7335149568,565874688,8089063424,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,392.0
30388,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,15767138304,7106813952,8660324352,2993983488,12773154816,338280448,4835393536,900218880,6073892864,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,809.0
45716,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824107008,12229799936,4594307072,1088331776,15735775232,146280448,3359756288,400310272,3906347008,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,400.0
12391,soykb,82.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4920963072,3336237056,737714176,7519485952,2768896,2669072384,313229312,2985070592,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,518.0
30510,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,15767138304,8105431040,7661707264,2352996352,13414141952,341479424,4488355840,948273152,5778108416,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,1028.0
53585,soykb,654.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824102912,12787916800,4036186112,1159860224,15664242688,105840640,2828091392,359047168,3292979200,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,584.0
29350,soykb,56.0,picard-wrapper,13,3,2,add_replace,AMD,EPYC 7B12,2.25,4,2,1,16824086528,13328535552,3495550976,969621504,15854465024,78426112,2533724160,302039040,2914189312,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,493.0
