,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
10692,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5033857024,3223343104,738009088,7519191040,2768896,2564513792,309477376,2876760064,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,72478.0
10693,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4181737472,4075462656,740933632,7516266496,2768896,3421581312,302817280,3727167488,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,88301.0
10694,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4917911552,3339288576,739794944,7517405184,2768896,2667327488,318238720,2988335104,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,76234.0
10695,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4922630144,3334569984,738955264,7518244864,2768896,2666508288,315494400,2984771584,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,81581.0
10696,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5040521216,3216678912,734482432,7522717696,2768896,2563452928,305426432,2871648256,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,85557.0
10697,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5046882304,3210317824,730898432,7526301696,2768896,2562551808,302333952,2867654656,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,88149.0
10699,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5033259008,3223941120,736616448,7520583680,2768896,2565193728,311468032,2879430656,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,59830.0
10702,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5040840704,3216359424,728104960,7529095168,2768896,2565201920,311615488,2879586304,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,83624.0
10704,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4927373312,3329826816,737148928,7520051200,2768896,2665705472,312037376,2980511744,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,65221.0
10705,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5033660416,3223539712,737468416,7519731712,2768896,2564767744,310132736,2877669376,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,71823.0
10706,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5034070016,3223130112,736518144,7520681984,2768896,2564911104,310706176,2878386176,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,97194.0
10707,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4914741248,3342458880,742322176,7514877952,2768896,2667511808,319328256,2989608960,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,85181.0
12228,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4381011968,3876188160,904654848,7352545280,454656,3056959488,253190144,3310604288,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,379481.0
12229,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6913327104,1343873024,862023680,7395176448,425984,580190208,233992192,814608384,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,302363.0
12230,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4803784704,3453415424,1104863232,7152336896,2768896,2046513152,587759616,2637041664,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,292026.0
12231,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4390907904,3866292224,902488064,7354712064,454656,3050455040,250351616,3301261312,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,329462.0
12232,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4397211648,3859988480,901881856,7355318272,454656,3045539840,248446976,3294441472,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,265049.0
12233,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6910234624,1346965504,867643392,7389556736,425984,578953216,229724160,809103360,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,317553.0
