,name,pca,adjusted_r2,r2,mae,mape,best_score,params,rae,job,size
5,svr,10,22.706405113378317,-64.11921534013496,504.00626405632596,0.9998293584555995,,"{'pca__n_components': 10, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'huber', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",9.951820814426322,mJPEG,43
6,big,xD,,0.20946488730561752,135.40625,0.1599909269850283,,,0.6200296921673316,mJPEG,43
0,knn,23,0.9743396639110369,0.9746894980772123,850.725278469401,0.045283394910235635,0.9668897897578761,"{'knn__n_neighbors': 13, 'pca__n_components': 23}",0.1381322332284371,mProject,11316
1,dtr,27,0.9547410963044869,0.9553581229397359,1098.2161116533057,0.05658466271716618,0.9408104501344633,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 27}",0.17831731101614143,mProject,11316
2,lasso,19,0.9620435677667522,0.9625610378721816,1112.410222371979,0.05727890977858463,0.9631800399834767,"{'lasso__alpha': 0.51, 'pca__n_components': 19}",0.18062200826904262,mProject,11316
3,mlp,31,0.9792433081818499,0.9795262896653966,750.7626274434051,0.04099515689782668,0.9722906097581887,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 31}",0.12190130113423768,mProject,11316
4,elasticnet,24,0.9606075660599774,0.9611446135574556,1125.995879118384,0.05746009670369101,0.9621512799239959,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 24}",0.1828279108720924,mProject,11316
5,svr,18,0.9617574222585106,0.9622787934615302,1106.5572450670966,0.056796752681795924,0.9631333856217708,"{'pca__n_components': 18, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.17967166055207653,mProject,11316
6,big,xD,,0.8567993207671495,1077.917072604964,0.1390980750887178,,,0.10412782422917236,mProject,11316
0,knn,23,0.7481883092318314,0.7553573253391103,90.52933854907539,0.10538307659147231,0.6535234519665472,"{'knn__n_neighbors': 4, 'pca__n_components': 23}",0.5618922990528175,mProjectPP,5551
1,dtr,29,0.7267890496355681,0.7345672973327761,96.8439197302913,0.11691370124050565,0.6069673529765945,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 29}",0.601085278857322,mProjectPP,5551
2,lasso,27,0.7264071840493214,0.7341963033646431,91.46547811149367,0.10805734799613781,0.6673458581385295,"{'lasso__alpha': 0.46, 'pca__n_components': 27}",0.5677026763226829,mProjectPP,5551
3,mlp,30,0.7831564873061806,0.7893299680946168,82.92279271215575,0.09804739255934174,0.7126574773311144,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 30}",0.5146804272258686,mProjectPP,5551
4,elasticnet,23,0.6891637807130486,0.6980132104436381,98.10578554108929,0.1154550484970553,0.6553825941749152,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.7000000000000001, 'pca__n_components': 23}",0.6089173550978997,mProjectPP,5551
5,svr,18,0.7214802583015183,0.729409645965532,92.25608858251978,0.10878205193327779,0.6475710690071772,"{'pca__n_components': 18, 'svr__alpha': 0.0901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.5726097919863998,mProjectPP,5551
6,big,xD,,0.9916890499267417,165.61437095972153,0.1431681385084088,,,0.05712837321037369,mProjectPP,5551
0,knn,10,1.2313619970081429,0.30591400897557175,263.8181818181818,0.7583209886691563,,"{'knn__n_neighbors': 1, 'pca__n_components': 10}",0.7013357940064863,mShrink,43
1,dtr,29,1.1236313152726511,0.6291060541820466,246.45454545454547,1.1632493772474133,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 29}",0.6551762017751841,mShrink,43
2,lasso,19,1.0755004350974668,0.7734986947075997,204.686420477154,0.8720111671549149,,"{'lasso__alpha': 0.01, 'pca__n_components': 19}",0.5441395746053044,mShrink,43
3,mlp,12,1.632049443869121,-0.8961483316073633,494.5547371130517,0.9540236449104401,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 12}",1.3147271990218343,mShrink,43
4,elasticnet,19,1.025120718958833,0.9246378431235014,124.77881136320504,0.656297690457985,,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 19}",0.33171272025106435,mShrink,43
5,svr,10,1.6630111728811092,-0.9890335186433277,510.2711138664907,0.9995337055284378,,"{'pca__n_components': 10, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'huber', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",1.3565077066931162,mShrink,43
6,big,xD,,0.9971589588748359,130.65625,0.23334154740977509,,,0.050224409170969785,mShrink,43
0,knn,19,3.0977548620700284,0.8895918493647353,918.6153846153846,0.24978456286710463,0.8815250329392961,"{'knn__n_neighbors': 1, 'pca__n_components': 19}",0.1795327518065526,mViewer,156
1,dtr,18,1.9246506719667846,0.9513341751596429,636.7179487179487,0.1560822662286786,0.6890495330929829,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 18}",0.12443915851226243,mViewer,156
2,lasso,37,4.053728891705503,0.839277426752342,1349.145259827404,1.4041718436150403,0.8204677292026086,"{'lasso__alpha': 0.21000000000000002, 'pca__n_components': 37}",0.26367483621558724,mViewer,156
3,mlp,26,26.28697577560763,-0.33089346187408575,4059.998021505361,0.7794271385420704,-0.2876384840697688,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 26}",0.7934796535496746,mViewer,156
4,elasticnet,18,3.9214783337642296,0.8462379824334616,1341.6458641648035,1.6230217231708672,0.844672992979199,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 18}",0.2622091660746974,mViewer,156
5,svr,19,3.876501753306309,0.8486051708786153,1437.4761509282112,1.7656883732570923,0.8318900818827542,"{'pca__n_components': 19, 'svr__alpha': 0.1901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.28093808720663455,mViewer,156
6,big,xD,,0.7852846671045245,1106.8214285714287,0.39826038429391375,,,0.24238242853926636,mViewer,156
0,knn,29,1.3266230216176855,0.45562829730385745,4385478.3125,0.44136962760819665,,"{'knn__n_neighbors': 1, 'pca__n_components': 29}",0.564486976702235,merge_gcvf,61
1,dtr,38,1.3405432551248788,0.43242790812520215,5241535.8125,0.7345309971165148,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 38}",0.674676396333135,merge_gcvf,61
2,lasso,18,1.0249441082977326,0.9584264861704455,1577619.3807814224,0.1867870448178432,,"{'lasso__alpha': 0.01, 'pca__n_components': 18}",0.20306692478807173,merge_gcvf,61
3,mlp,38,2.375461066708265,-1.2924351111804424,11315278.692251898,0.999998325559917,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 38}",1.4564722487229251,merge_gcvf,61
4,elasticnet,19,1.0332443335157233,0.9445927774737946,1937845.2663603744,0.24098349534036706,,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.2, 'pca__n_components': 19}",0.24943423220372046,merge_gcvf,61
5,svr,18,1.0258846441378755,0.9568589264368743,1660439.2816877558,0.2006182779521107,,"{'pca__n_components': 18, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.21372727974642153,merge_gcvf,61
6,big,xD,,0.8971693363080062,1248223.5681818181,0.17789104709326334,,,0.1998038043992584,merge_gcvf,61
0,knn,26,0.8681220108079366,0.9178872897483379,11360.121495327103,0.06662101773726993,0.672238568040729,"{'knn__n_neighbors': 1, 'pca__n_components': 26}",0.19649486701510308,realign_target_creator,427
1,dtr,32,0.5712435990236819,0.7330384673166321,17051.78504672897,0.09596672198355306,0.7073049347117769,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 25, 'pca__n_components': 32}",0.2949429930397638,realign_target_creator,427
2,lasso,39,0.6229289391679296,0.7652199055196542,16994.20362300842,0.10381434269402363,0.7507833384617091,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 39}",0.2939470130054689,realign_target_creator,427
3,mlp,25,-6.951065812128907,-3.950663618872716,155870.28078926008,0.9791343320238416,-5.948405907818292,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",2.6960724062582346,realign_target_creator,427
4,elasticnet,38,0.4988686657792647,0.687974829636146,14637.42941532498,0.0793893685626203,0.826080574782641,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 38}",0.2531821290459203,realign_target_creator,427
5,svr,19,0.5910951448558397,0.7453988637781643,15204.72109873736,0.08753159038496029,0.7633303143954897,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",0.26299451564202686,realign_target_creator,427
6,big,xD,,0.974831486912549,6499.691358024691,0.10644249004122341,,,0.08597039892349827,realign_target_creator,427
0,knn,33,1.6565030313264657,-0.05040485012234508,79459.625,0.16115751543287452,,"{'knn__n_neighbors': 1, 'pca__n_components': 33}",0.5656524445170655,select_variants_indel,62
1,dtr,36,1.6489423398667022,-0.038307743786723414,80427.40312500001,0.20709351527760506,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 36}",0.5725418057764019,select_variants_indel,62
2,lasso,31,1.6446445091730284,-0.0314312146768454,76665.32575656103,0.10983908181606025,,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 31}",0.5457605535376726,select_variants_indel,62
3,mlp,38,1.7316066217588286,-0.17057059481412562,120094.29345848826,0.9996070088828062,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 38}",0.8549201014646585,select_variants_indel,62
4,elasticnet,30,1.6387025692499764,-0.02192411079996237,77431.71929904037,0.13834217619990627,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 30}",0.5512163102287662,select_variants_indel,62
5,svr,19,1.6385863593471521,-0.0217381749554435,77554.79419322823,0.1408521723495189,,"{'pca__n_components': 19, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.552092448453129,select_variants_indel,62
6,big,xD,,-96.12154268751014,62102.86363636364,2.1227211046863883,,,3.068646576134584,select_variants_indel,62
0,knn,31,1.6302392779451247,-0.050398796575207516,78286.125,0.13485666547005581,,"{'knn__n_neighbors': 1, 'pca__n_components': 31}",0.5558648185441819,select_variants_snp,62
1,dtr,30,1.5887050404470622,0.01882493258822948,78588.875,0.18227322925205894,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 30}",0.5580144724428039,select_variants_snp,62
2,lasso,19,1.6103746649919373,-0.01729110831989522,77994.66927587238,0.16269661452039724,,"{'lasso__alpha': 0.01, 'pca__n_components': 19}",0.5537953588128968,select_variants_snp,62
3,mlp,20,1.7016483769054416,-0.16941396150906907,120019.04089452788,0.9936819384269987,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 20}",0.8521862895715363,select_variants_snp,62
4,elasticnet,30,1.6115122804931343,-0.019187134155223884,77650.68719451432,0.15420950136182668,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 30}",0.5513529395816913,select_variants_snp,62
5,svr,19,1.6110805121465535,-0.018467520244255686,77633.07868103602,0.15533827625473462,,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.5512279116390073,select_variants_snp,62
6,big,xD,,-161.86227839508723,60111.72727272727,2.12419955614782,,,3.6239073127154535,select_variants_snp,62
0,knn,31,1.250785796032416,0.5987427263481342,925.25,0.13317659950136496,,"{'knn__n_neighbors': 1, 'pca__n_components': 31}",0.6198324183157021,seq_dict,63
1,dtr,30,1.1150384742317,0.8159384412292799,629.3541666666667,0.09447663171256673,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 30}",0.4216094191862345,seq_dict,63
2,lasso,18,4.708960660495849,-4.93433705679336,3433.9269835320374,0.5650243599952604,,"{'lasso__alpha': 0.01, 'pca__n_components': 18}",2.3004153110210286,seq_dict,63
3,mlp,18,9.685577672590858,-12.896924276145372,7061.3560006835,0.997305812790068,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 18}",4.7304591910205325,seq_dict,63
4,elasticnet,37,3.2521721714252165,-2.6034754742803465,2812.3049401734097,0.4546264829327365,,"{'elasticnet__alpha': 0.11, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 37}",1.883985703441103,seq_dict,63
5,svr,18,4.1041059719529756,-3.966569555124762,3272.075173097626,0.5341389675170853,,"{'pca__n_components': 18, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",2.191989481169274,seq_dict,63
6,big,xD,,0.3391656863792877,2443.4583333333335,0.25361033194015564,,,0.471680698798136,seq_dict,63
0,knn,32,-0.33396597984580234,0.16941740877525524,97.3177570093458,0.13046341876046116,0.38640412703590465,"{'knn__n_neighbors': 3, 'pca__n_components': 32}",0.6812365564442814,sort_sam,427
1,dtr,21,-0.09870310527474935,0.31590184011194855,106.94011534899386,0.15989908994674792,-0.06390758113412265,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 21}",0.7485942767783541,sort_sam,427
2,lasso,39,-0.29360057768498904,0.19455058370557277,105.1840176331081,0.15521309105602601,-0.08773959200832027,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 39}",0.7363013715829045,sort_sam,427
3,mlp,25,-0.18208452651541984,0.2639851061319084,110.05571069201305,0.16602999479822614,-1.4268179329933564,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",0.7704038365953606,sort_sam,427
4,elasticnet,38,-0.3419860390626601,0.16442378699872107,106.29314647777447,0.15795230696957088,0.2660109889265721,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 38}",0.7440654131927105,sort_sam,427
5,svr,20,-0.31176541956501547,0.183240399138764,103.86925338642729,0.15240680536837334,0.24368145264933405,"{'pca__n_components': 20, 'svr__alpha': 0.1901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.7270978562587804,sort_sam,427
6,big,xD,,0.7644668036189222,947.6172839506173,0.2359020884071463,,,0.12511102232176124,sort_sam,427
