,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
0,ExecutedMoreThan3Ktimes,continuous_more_res,knn,31,0.9739635931597435,0.9739864116709968,677.6521285125585,0.20328540660427039,0.9661179171116004,"{'knn__n_neighbors': 10, 'pca__n_components': 31}"
1,ExecutedMoreThan3Ktimes,continuous_more_res,dtr,34,0.9670386133053812,0.9670675009233167,723.8988886609857,0.27255948096831356,0.9612254920248293,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 34}"
2,ExecutedMoreThan3Ktimes,continuous_more_res,lasso,38,0.8025620249661167,0.8027350611566626,3024.469166382579,7.955674771291842,0.8002658208892325,"{'lasso__alpha': 0.51, 'pca__n_components': 38}"
3,ExecutedMoreThan3Ktimes,continuous_more_res,elasticnet,42,0.7838792281181581,0.7840686380584588,3098.4550632285914,8.130114905268265,0.7817696124865205,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 42}"
4,ExecutedMoreThan3Ktimes,continuous_more_res,svr,27,0.7979030386757489,0.798080158038437,3156.9640784324824,8.431530960448118,0.7932575292071554,"{'pca__n_components': 27, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,4cat_more_res,knn,38,0.9499977847317178,0.9500593224770693,971.4880506193788,0.275976500594836,0.9407211434812162,"{'knn__n_neighbors': 3, 'pca__n_components': 38}"
1,ExecutedMoreThan3Ktimes,4cat_more_res,dtr,27,0.9216336218189005,0.9217300673503385,1172.833923809879,0.3390185000129296,0.8833209755615128,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 27}"
2,ExecutedMoreThan3Ktimes,4cat_more_res,lasso,30,0.7785378094497112,0.7788103630518652,3138.442099352983,8.72758158594832,0.7765055333868514,"{'lasso__alpha': 0.6100000000000001, 'pca__n_components': 30}"
3,ExecutedMoreThan3Ktimes,4cat_more_res,elasticnet,33,0.7715463353509674,0.7718274933629543,2886.6236167552997,7.393087869596474,0.7696576931299142,"{'elasticnet__alpha': 0.11, 'elasticnet__l1_ratio': 0.30000000000000004, 'pca__n_components': 33}"
4,ExecutedMoreThan3Ktimes,4cat_more_res,svr,34,0.7836143835085414,0.7838806893690702,2969.7098136758145,7.716018598624591,0.7809971369027685,"{'pca__n_components': 34, 'svr__alpha': 0.0201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,5cat_more_res,knn,41,0.9585573248809897,0.9586114195192073,864.5301369461616,0.21899390521957587,0.9531351951672751,"{'knn__n_neighbors': 7, 'pca__n_components': 41}"
1,ExecutedMoreThan3Ktimes,5cat_more_res,dtr,54,0.932362286442538,0.9324505731574821,1093.9211993510974,0.2641158174582021,0.912284721430773,"{'dtr__criterion': 'mae', 'pca__n_components': 54}"
2,ExecutedMoreThan3Ktimes,5cat_more_res,lasso,28,0.7978542626170178,0.7981181210793287,2951.4926860925434,8.452260580702575,0.7953030487288277,"{'lasso__alpha': 0.21000000000000002, 'pca__n_components': 28}"
3,ExecutedMoreThan3Ktimes,5cat_more_res,elasticnet,35,0.7967817875239955,0.7970470458754784,2686.888020422699,6.988279765859392,0.7940148568839259,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 35}"
4,ExecutedMoreThan3Ktimes,5cat_more_res,svr,39,0.7956178539591854,0.7958846315795116,2508.775841362006,6.07293490674055,0.7957588241064515,"{'pca__n_components': 39, 'svr__alpha': 0.0301, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,ExecutedMoreThan3Ktimes,6cat_more_res,knn,68,0.950096595250622,0.9501663863179041,964.4760185720412,0.22615117983474553,0.9416757438468852,"{'knn__n_neighbors': 5, 'pca__n_components': 68}"
1,ExecutedMoreThan3Ktimes,6cat_more_res,dtr,50,0.9154811382074961,0.9155993397931311,1213.9490201197113,0.2772676508070995,0.8933218101519497,"{'dtr__criterion': 'mse', 'pca__n_components': 50}"
2,ExecutedMoreThan3Ktimes,6cat_more_res,lasso,56,0.7962613254995152,0.7965462587542989,2762.485671127978,6.484875747363673,0.7925370524984141,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 56}"
3,ExecutedMoreThan3Ktimes,6cat_more_res,elasticnet,40,0.7954026701099091,0.7956888042141411,2701.5206116730305,6.17133112228001,0.7919115172298459,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 40}"
4,ExecutedMoreThan3Ktimes,6cat_more_res,svr,40,0.7955333997894793,0.7958193510652268,2811.9406266991596,6.7391149007440365,0.7924107348376708,"{'pca__n_components': 40, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,7cat_more_res,knn,54,0.9569494902494394,0.9570129084315513,912.0732315227458,0.22267096977209816,0.9496549091668272,"{'knn__n_neighbors': 3, 'pca__n_components': 54}"
1,ExecutedMoreThan3Ktimes,7cat_more_res,dtr,69,0.9278741512371503,0.9279804006227748,1118.6852356001418,0.2668012952126183,0.9135359753453733,"{'dtr__criterion': 'mse', 'pca__n_components': 69}"
2,ExecutedMoreThan3Ktimes,7cat_more_res,lasso,38,0.799684459102133,0.7999795461411972,2670.5347281528643,6.410113367930585,0.7968232464491818,"{'lasso__alpha': 0.21000000000000002, 'pca__n_components': 38}"
3,ExecutedMoreThan3Ktimes,7cat_more_res,elasticnet,77,0.8113818033778932,0.8116596589297159,2440.603829771604,5.367209679395657,0.8088559329649847,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 77}"
4,ExecutedMoreThan3Ktimes,7cat_more_res,svr,43,0.805453273965729,0.8057398628998065,2554.2183969726743,5.816947480691033,0.8028427035938097,"{'pca__n_components': 43, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
